2,139773,Fitter Happier,https://genius.com/Radiohead-fitter-happier-lyrics,/Radiohead-fitter-happier-lyrics,https://images.genius.com/d114d8bb4c110efe7a773544694169a1.1000x1000x1.png,27,29,604,Radiohead,https://genius.com/artists/Radiohead,https://images.genius.com/593c69b2e4bb8eb47801ce1952c5d30b.600x600x184.gif
2,65927,Reckoner,https://genius.com/Radiohead-reckoner-lyrics,/Radiohead-reckoner-lyrics,https://images.genius.com/f9fc573a95e98a73b8456850f2653b37.1000x1000x1.jpg,10,39,604,Radiohead,https://genius.com/artists/Radiohead,https://images.genius.com/593c69b2e4bb8eb47801ce1952c5d30b.600x600x184.gif
2,80540,Airbag,https://genius.com/Radiohead-airbag-lyrics,/Radiohead-airbag-lyrics,https://images.genius.com/d114d8bb4c110efe7a773544694169a1.1000x1000x1.png,7,45,604,Radiohead,https://genius.com/artists/Radiohead,https://images.genius.com/593c69b2e4bb8eb47801ce1952c5d30b.600x600x184.gif
2,2469506,Decks Dark,https://genius.com/Radiohead-decks-dark-lyrics,/Radiohead-decks-dark-lyrics,https://images.genius.com/be6fa61ce751d9e9ba5b7a15d765a7e6.1000x1000x1.png,14,40,604,Radiohead,https://genius.com/artists/Radiohead,https://images.genius.com/593c69b2e4bb8eb47801ce1952c5d30b.600x600x184.gif
3,65929,Jigsaw Falling into Place,https://genius.com/Radiohead-jigsaw-falling-into-place-lyrics,/Radiohead-jigsaw-falling-into-place-lyrics,https://images.genius.com/f9fc573a95e98a73b8456850f2653b37.1000x1000x1.jpg,12,45,604,Radiohead,https://genius.com/artists/Radiohead,https://images.genius.com/593c69b2e4bb8eb47801ce1952c5d30b.600x600x184.gif
3,1187,Idioteque,https://genius.com/Radiohead-idioteque-lyrics,/Radiohead-idioteque-lyrics,https://images.genius.com/76b2d67f3be61ab3909381ef4f3eaa4e.1000x1000x1.png,14,71,604,Radiohead,https://genius.com/artists/Radiohead,https://images.genius.com/593c69b2e4bb8eb47801ce1952c5d30b.600x600x184.gif
3,67777,Motion Picture Soundtrack,https://genius.com/Radiohead-motion-picture-soundtrack-lyrics,/Radiohead-motion-picture-soundtrack-lyrics,https://images.genius.com/76b2d67f3be61ab3909381ef4f3eaa4e.1000x1000x1.png,9,42,604,Radiohead,https://genius.com/artists/Radiohead,https://images.genius.com/593c69b2e4bb8eb47801ce1952c5d30b.600x600x184.gif
3,499318,Present Tense,https://genius.com/Radiohead-present-tense-lyrics,/Radiohead-present-tense-lyrics,https://images.genius.com/f6053aff1cd512d9f712d01ad0014d2b.813x813x1.png,8,54,604,Radiohead,https://genius.com/artists/Radiohead,https://images.genius.com/593c69b2e4bb8eb47801ce1952c5d30b.600x600x184.gif
3,66969,Identikit,https://genius.com/Radiohead-identikit-lyrics,/Radiohead-identikit-lyrics,https://images.genius.com/f6053aff1cd512d9f712d01ad0014d2b.813x813x1.png,7,35,604,Radiohead,https://genius.com/artists/Radiohead,https://images.genius.com/593c69b2e4bb8eb47801ce1952c5d30b.600x600x184.gif
3,76803,Street Spirit (Fade Out),https://genius.com/Radiohead-street-spirit-fade-out-lyrics,/Radiohead-street-spirit-fade-out-lyrics,https://images.genius.com/be209037c6eb607ee01d0addcc4f9020.1000x1000x1.jpg,11,47,604,Radiohead,https://genius.com/artists/Radiohead,https://images.genius.com/593c69b2e4bb8eb47801ce1952c5d30b.600x600x184.gif
